time (s),input (us),force (lb)
6.630,1883,11.11
6.632,1881,8.69
6.634,1879,9.58
6.636,1876,11.43
6.638,1874,8.51
6.640,1872,9.04
6.642,1869,10.65
6.644,1867,7.87
6.646,1864,8.58
6.648,1861,10.61
6.650,1859,8.76
6.652,1856,8.83
6.654,1853,10.36
6.656,1850,8.58
6.658,1846,7.54
6.660,1843,9.44
6.662,1840,7.37
6.664,1837,7.62
6.666,1833,10.33
6.668,1830,8.54
6.670,1826,8.51
6.672,1822,9.36
6.674,1819,8.40
6.676,1815,6.76
6.678,1811,8.15
6.680,1807,8.26
6.682,1803,6.12
6.684,1799,7.65
6.686,1795,7.79
6.688,1791,6.12
6.690,1787,7.37
6.692,1783,7.26
6.694,1779,6.51
6.696,1775,6.40
6.698,1771,6.47
6.700,1767,6.62
6.702,1763,5.55
6.704,1758,5.83
6.706,1754,6.12
6.708,1750,5.80
6.710,1746,5.33
6.712,1742,6.05
6.714,1737,5.69
6.716,1733,5.08
6.718,1729,5.08
6.720,1725,5.40
6.722,1721,4.37
6.724,1716,4.58
6.726,1712,4.87
6.728,1708,4.40
6.730,1704,4.15
6.732,1700,4.80
6.734,1696,4.40
6.736,1692,3.69
6.738,1688,3.73
6.740,1685,3.83
6.742,1681,3.55
6.744,1677,3.44
6.746,1673,3.80
6.748,1670,3.69
6.750,1666,3.44
6.752,1663,3.62
6.754,1659,2.87
6.756,1656,2.73
6.758,1653,2.80
6.760,1649,3.15
6.762,1646,3.05
6.764,1643,2.94
6.766,1640,3.08
6.768,1637,2.48
6.770,1635,2.44
6.772,1632,2.41
6.774,1629,2.16
6.776,1627,2.41
6.778,1624,2.01
6.780,1622,2.33
6.782,1620,2.16
6.784,1618,1.87
6.786,1616,1.87
6.788,1614,1.80
6.790,1612,1.76
6.792,1611,1.80
6.794,1609,2.05
6.796,1608,2.05
6.798,1606,1.62
6.800,1605,1.08
6.802,1604,1.16
6.804,1603,1.26
6.806,1602,1.19
6.808,1601,1.44
6.810,1601,1.76
6.812,1600,1.48
6.814,1600,0.98
6.816,1600,1.23
6.818,1600,1.19
6.820,1600,1.48
6.822,1600,1.30
6.824,1600,1.37
6.826,1600,1.41
6.828,1601,0.84
6.830,1601,0.55
6.832,1602,1.01
6.834,1603,1.12
6.836,1604,1.08
6.838,1605,1.08
6.840,1606,0.84
6.842,1607,0.51
6.844,1609,1.08
6.846,1610,1.37
6.848,1612,1.48
6.850,1614,1.66
6.852,1616,1.62
6.854,1618,1.51
6.856,1620,1.41
6.858,1622,1.26
6.860,1625,1.16
6.862,1627,1.41
6.864,1629,1.58
6.866,1632,1.66
6.868,1635,1.26
6.870,1638,1.37
6.872,1641,1.33
6.874,1644,1.33
6.876,1647,1.62
6.878,1650,2.01
6.880,1653,2.05
6.882,1657,2.48
6.884,1660,2.33
6.886,1664,2.26
6.888,1667,1.98
6.890,1671,2.08
6.892,1674,2.48
6.894,1678,2.58
6.896,1682,2.69
6.898,1686,2.73
6.900,1690,2.33
6.902,1694,2.55
6.904,1698,2.80
6.906,1702,2.69
6.908,1706,2.98
6.910,1710,3.12
6.912,1715,3.19
6.914,1719,3.05
6.916,1723,3.40
6.918,1727,3.94
6.920,1732,3.98
6.922,1736,3.87
6.924,1740,4.15
6.926,1745,3.83
6.928,1749,3.90
6.930,1753,4.30
6.932,1758,4.58
6.934,1762,4.48
6.936,1766,4.33
6.938,1771,4.65
6.940,1775,4.48
6.942,1779,4.69
6.944,1784,4.69
6.946,1788,5.26
6.948,1792,5.65
6.950,1796,5.40
6.952,1800,5.55
6.954,1804,6.22
6.956,1808,5.83
6.958,1812,5.94
6.960,1816,5.58
6.962,1820,6.26
6.964,1824,6.33
6.966,1828,6.08
6.968,1832,6.37
6.970,1835,6.76
6.972,1839,7.15
6.974,1842,7.33
6.976,1846,7.22
6.978,1849,7.72
6.980,1852,8.22
6.982,1855,8.04
6.984,1858,7.76
6.986,1861,8.26
6.988,1864,7.15
6.990,1867,7.19
6.992,1870,8.12
6.994,1872,8.26
6.996,1875,8.62
6.998,1877,9.01
7.000,1879,10.08
7.002,1882,8.90
7.004,1884,8.69
7.006,1885,10.22
7.008,1887,7.97
7.010,1889,8.58
7.012,1891,10.19
7.014,1892,9.29
7.016,1893,8.90
7.018,1894,9.94
7.020,1896,9.61
7.022,1896,8.01
7.024,1897,9.36
7.026,1898,10.72
7.028,1899,7.76
7.030,1899,9.86
7.032,1899,10.79
7.034,1899,9.44
7.036,1899,10.01
7.038,1899,11.40
7.040,1899,9.72
7.042,1899,8.54
7.044,1898,11.08
7.046,1898,8.83
7.048,1897,8.08
7.050,1896,11.43
7.052,1895,9.76
7.054,1894,9.47
7.056,1893,11.01
7.058,1891,9.97
7.060,1890,8.26
7.062,1888,10.47
7.064,1887,9.26
7.066,1885,8.33
7.068,1883,11.29
7.070,1881,10.51
7.072,1878,9.11
7.074,1876,10.97
7.076,1874,9.61
7.078,1871,8.01
7.080,1868,10.26
7.082,1866,9.29
7.084,1863,7.79
7.086,1860,10.22
7.088,1857,9.69
7.090,1854,7.97
7.092,1850,10.04
7.094,1847,10.08
7.096,1844,7.44
7.098,1840,9.08
7.100,1836,9.65
7.102,1833,6.80
7.104,1829,8.79
7.106,1825,9.65
7.108,1821,7.76
7.110,1817,8.40
7.112,1813,8.51
7.114,1809,6.94
7.116,1805,6.94
7.118,1801,8.37
7.120,1797,6.47
7.122,1792,6.15
7.124,1788,8.15
7.126,1784,6.76
7.128,1779,6.12
7.130,1775,7.22
7.132,1771,6.69
7.134,1766,6.76
7.136,1762,5.62
7.138,1757,6.47
7.140,1753,5.87
7.142,1748,5.22
7.144,1744,5.69
7.146,1739,5.47
7.148,1735,5.87
7.150,1730,5.08
7.152,1726,5.40
7.154,1721,5.15
7.156,1717,4.51
7.158,1713,4.90
7.160,1708,4.44
7.162,1704,4.40
7.164,1700,4.44
7.166,1696,4.40
7.168,1691,3.94
7.170,1687,3.80
7.172,1683,4.37
7.174,1679,3.90
7.176,1675,3.48
7.178,1671,3.87
7.180,1667,3.12
7.182,1664,2.94
7.184,1660,3.23
7.186,1657,3.26
7.188,1653,3.40
7.190,1650,3.05
7.192,1646,2.98
7.194,1643,2.83
7.196,1640,2.69
7.198,1637,2.58
7.200,1634,2.44
7.202,1631,2.66
7.204,1628,2.33
7.206,1626,2.44
7.208,1623,2.05
7.210,1621,1.76
7.212,1619,1.94
7.214,1616,1.80
7.216,1614,2.23
7.218,1612,1.94
7.220,1611,1.69
7.222,1609,1.91
7.224,1608,1.62
7.226,1606,1.44
7.228,1605,1.80
7.230,1604,1.58
7.232,1603,1.48
7.234,1602,1.30
7.236,1601,1.69
7.238,1601,1.37
7.240,1600,1.26
7.242,1600,1.37
7.244,1600,1.16
7.246,1600,1.23
7.248,1600,1.12
7.250,1600,0.98
7.252,1600,1.16
7.254,1601,0.84
7.256,1601,1.01
7.258,1602,1.33
7.260,1603,1.58
7.262,1604,1.05
7.264,1605,0.84
7.266,1607,1.26
7.268,1608,1.23
7.270,1610,1.30
7.272,1611,1.62
7.274,1613,1.73
7.276,1615,0.98
7.278,1617,1.51
7.280,1619,1.16
7.282,1622,1.30
7.284,1624,1.51
7.286,1627,1.26
7.288,1630,1.05
7.290,1632,1.62
7.292,1635,1.76
7.294,1638,1.87
7.296,1641,1.94
7.298,1645,2.01
7.300,1648,2.01
7.302,1651,1.73
7.304,1655,1.94
7.306,1659,2.01
7.308,1662,2.16
7.310,1666,2.12
7.312,1670,2.44
7.314,1674,2.19
7.316,1678,2.51
7.318,1682,2.41
7.320,1686,2.26
7.322,1690,2.58
7.324,1694,2.51
7.326,1699,2.94
7.328,1703,3.37
7.330,1707,3.33
7.332,1712,3.23
7.334,1716,3.44
7.336,1721,3.12
7.338,1725,3.23
7.340,1730,3.44
7.342,1735,3.69
7.344,1739,3.69
7.346,1744,3.58
7.348,1748,4.26
7.350,1753,4.01
7.352,1758,4.48
7.354,1762,4.40
7.356,1767,4.12
7.358,1771,4.69
7.360,1776,4.76
7.362,1781,4.73
7.364,1785,5.08
7.366,1790,4.94
7.368,1794,5.30
7.370,1798,5.15
7.372,1803,5.80
7.374,1807,5.55
7.376,1811,5.90
7.378,1815,5.94
7.380,1820,5.47
7.382,1824,6.33
7.384,1828,6.47
7.386,1832,6.30
7.388,1835,7.04
7.390,1839,7.58
7.392,1843,7.79
7.394,1846,7.65
7.396,1850,7.33
7.398,1853,7.72
7.400,1857,6.97
7.402,1860,7.44
7.404,1863,7.97
7.406,1866,8.26
7.408,1869,8.54
7.410,1872,8.40
7.412,1874,9.04
7.414,1877,8.62
7.416,1879,8.08
7.418,1881,9.94
7.420,1884,8.90
7.422,1886,8.37
7.424,1888,9.22
7.426,1889,9.11
7.428,1891,8.90
7.430,1892,9.26
7.432,1894,10.19
7.434,1895,9.19
7.436,1896,8.22
7.438,1897,10.72
7.440,1898,8.44
7.442,1898,8.26
7.444,1899,10.51
7.446,1899,9.79
7.448,1899,9.11
7.450,1899,10.86
7.452,1899,11.15
7.454,1899,8.51
7.456,1899,9.90
7.458,1898,10.76
7.460,1898,8.01
7.462,1897,9.72
7.464,1896,10.61
7.466,1895,8.62
7.468,1893,9.72
7.470,1892,10.79
7.472,1891,8.79
7.474,1889,9.04
7.476,1887,11.01
7.478,1885,9.11
7.480,1883,9.90
7.482,1881,11.68
7.484,1879,8.94
7.486,1876,9.40
7.488,1874,11.22
7.490,1871,8.58
7.492,1868,8.54
7.494,1865,10.19
7.496,1862,7.97
7.498,1859,7.69
7.500,1856,10.29
7.502,1852,8.51
7.504,1849,8.79
7.506,1845,10.44
7.508,1841,9.22
7.510,1838,7.62
7.512,1834,10.04
7.514,1830,8.19
7.516,1826,7.08
7.518,1822,9.26
7.520,1818,7.90
7.522,1813,7.08
7.524,1809,8.29
7.526,1805,7.62
7.528,1800,6.69
7.530,1796,7.12
7.532,1791,7.58
7.534,1787,5.58
7.536,1782,7.04
7.538,1777,7.87
7.540,1773,6.05
7.542,1768,6.30
7.544,1763,6.87
7.546,1759,6.01
7.548,1754,6.08
7.550,1749,5.69
7.552,1744,6.12
7.554,1740,5.19
7.556,1735,4.58
7.558,1730,4.83
7.560,1725,4.62
7.562,1721,4.90
7.564,1716,4.87
7.566,1712,5.37
7.568,1707,4.58
7.570,1702,4.48
7.572,1698,4.80
7.574,1693,4.12
7.576,1689,4.51
7.578,1685,4.76
7.580,1681,4.05
7.582,1676,3.33
7.584,1672,2.98
7.586,1668,3.23
7.588,1664,2.94
7.590,1660,3.19
7.592,1657,3.37
7.594,1653,3.19
7.596,1649,3.08
7.598,1646,2.66
7.600,1642,2.33
7.602,1639,2.55
7.604,1636,2.66
7.606,1633,3.05
7.608,1630,2.69
7.610,1627,2.58
7.612,1624,1.87
7.614,1622,1.80
7.616,1619,1.76
7.618,1617,1.73
7.620,1615,1.73
7.622,1613,1.51
7.624,1611,1.98
7.626,1609,1.55
7.628,1608,1.87
7.630,1606,1.87
7.632,1605,1.51
7.634,1604,1.41
7.636,1603,1.73
7.638,1602,1.37
7.640,1601,1.12
7.642,1600,1.44
7.644,1600,1.41
7.646,1600,1.41
7.648,1600,1.16
7.650,1600,1.33
7.652,1600,0.73
7.654,1600,1.05
7.656,1601,0.91
7.658,1601,1.05
7.660,1602,1.16
7.662,1603,1.37
7.664,1604,1.37
7.666,1605,0.94
7.668,1607,0.73
7.670,1608,1.19
7.672,1610,1.37
7.674,1612,1.37
7.676,1614,1.19
7.678,1616,0.94
7.680,1618,1.16
7.682,1621,1.30
7.684,1623,1.80
7.686,1626,1.55
7.688,1629,1.69
7.690,1632,1.55
7.692,1635,1.30
7.694,1638,1.55
7.696,1641,1.55
7.698,1644,1.48
7.700,1648,1.94
7.702,1652,2.16
7.704,1655,2.19
7.706,1659,1.73
7.708,1663,1.98
7.710,1667,2.05
7.712,1671,2.37
7.714,1675,2.48
7.716,1680,2.98
7.718,1684,2.66
7.720,1688,2.87
7.722,1693,2.73
7.724,1697,2.48
7.726,1702,2.51
7.728,1706,3.05
7.730,1711,2.98
7.732,1716,3.30
7.734,1721,3.44
7.736,1725,2.91
7.738,1730,3.12
7.740,1735,3.30
7.742,1740,3.58
7.744,1745,3.98
7.746,1750,4.30
7.748,1754,4.33
7.750,1759,4.15
7.752,1764,4.51
7.754,1769,4.26
7.756,1774,4.65
7.758,1779,4.65
7.760,1783,4.62
7.762,1788,5.05
7.764,1793,4.80
7.766,1797,5.12
7.768,1802,5.22
7.770,1807,5.76
7.772,1811,5.80
7.774,1816,6.26
7.776,1820,6.44
7.778,1824,6.40
7.780,1828,7.12
7.782,1832,6.40
7.784,1836,7.01
7.786,1840,7.04
7.788,1844,6.80
7.790,1848,7.15
7.792,1852,7.47
7.794,1855,7.47
7.796,1859,7.51
7.798,1862,7.83
7.800,1865,8.37
7.802,1868,8.26
7.804,1871,7.47
7.806,1874,8.72
7.808,1877,8.15
7.810,1879,7.83
7.812,1881,8.97
7.814,1884,9.19
7.816,1886,8.65
7.818,1888,9.54
7.820,1890,10.26
7.822,1891,9.26
7.824,1893,8.19
7.826,1894,10.47
7.828,1895,8.72
7.830,1897,8.29
7.832,1897,10.29
7.834,1898,9.83
7.836,1899,8.44
7.838,1899,9.97
7.840,1899,10.86
7.842,1899,8.47
7.844,1899,9.44
7.846,1899,11.04
7.848,1899,8.47
7.850,1898,9.44
7.852,1898,10.97
7.854,1897,9.40
7.856,1896,9.36
7.858,1894,10.72
7.860,1893,9.40
7.862,1892,8.47
7.864,1890,10.58
7.866,1888,9.08
7.868,1886,8.54
7.870,1884,11.08
7.872,1882,10.04
7.874,1879,9.44
7.876,1877,10.86
7.878,1874,9.51
7.880,1871,7.79
7.882,1868,10.15
7.884,1865,8.87
7.886,1862,8.01
7.888,1859,10.29
7.890,1855,9.86
7.892,1852,8.40
7.894,1848,10.19
7.896,1844,9.36
7.898,1840,7.01
7.900,1836,9.33
7.902,1832,8.47
7.904,1828,6.62
7.906,1824,8.65
7.908,1819,8.79
7.910,1815,6.87
7.912,1811,8.12
7.914,1806,8.47
7.916,1801,7.40
7.918,1797,7.22
7.920,1792,8.22
7.922,1787,6.01
7.924,1782,6.65
7.926,1777,7.44
7.928,1772,6.08
7.930,1768,6.12
7.932,1763,6.72
7.934,1758,6.44
7.936,1753,6.08
7.938,1748,5.51
7.940,1743,6.08
7.942,1738,5.76
7.944,1733,4.98
7.946,1728,5.37
7.948,1723,5.37
7.950,1718,5.40
7.952,1713,4.94
7.954,1708,4.83
7.956,1703,4.37
7.958,1699,3.69
7.960,1694,3.94
7.962,1689,3.58
7.964,1685,3.51
7.966,1680,3.94
7.968,1676,3.73
7.970,1672,3.55
7.972,1667,3.55
7.974,1663,3.62
7.976,1659,3.55
7.978,1655,3.33
7.980,1651,3.01
7.982,1648,2.73
7.984,1644,2.51
7.986,1641,2.62
7.988,1637,2.58
7.990,1634,2.69
7.992,1631,2.55
7.994,1628,2.55
7.996,1625,2.30
7.998,1622,1.58
8.000,1620,2.37
8.002,1617,2.08
8.004,1615,2.12
8.006,1613,2.12
8.008,1611,1.66
8.010,1609,1.51
8.012,1607,1.58
8.014,1606,1.48
8.016,1604,1.51
8.018,1603,1.66
8.020,1602,1.44
8.022,1601,1.51
8.024,1601,1.62
8.026,1600,1.26
8.028,1600,1.23
8.030,1600,1.23
8.032,1600,1.16
8.034,1600,1.62
8.036,1600,1.30
8.038,1600,1.44
8.040,1601,1.33
8.042,1602,1.19
8.044,1603,1.05
8.046,1604,0.94
8.048,1605,0.87
8.050,1607,1.26
8.052,1609,1.26
8.054,1610,1.05
8.056,1612,0.73
8.058,1615,0.84
8.060,1617,1.37
8.062,1619,1.44
8.064,1622,1.44
8.066,1625,1.76
8.068,1627,1.58
8.070,1630,1.51
8.072,1634,1.30
8.074,1637,1.58
8.076,1640,1.87
8.078,1644,1.94
8.080,1648,1.91
8.082,1651,1.33
8.084,1655,1.41
8.086,1659,1.26
8.088,1663,1.87
8.090,1668,2.26
8.092,1672,2.80
8.094,1676,2.66
8.096,1681,2.55
8.098,1685,2.51
8.100,1690,2.66
8.102,1695,2.51
8.104,1699,2.83
8.106,1704,2.94
8.108,1709,3.48
8.110,1714,3.23
8.112,1719,3.15
8.114,1724,3.23
8.116,1729,3.08
8.118,1734,3.44
8.120,1739,3.58
8.122,1744,3.58
8.124,1749,3.83
8.126,1755,4.12
8.128,1760,4.58
8.130,1765,4.69
8.132,1770,4.87
8.134,1775,4.90
8.136,1780,4.76
8.138,1785,4.98
8.140,1790,5.12
8.142,1795,4.90
8.144,1800,5.15
8.146,1804,4.94
8.148,1809,5.22
8.150,1814,5.19
8.152,1818,5.94
8.154,1823,6.26
8.156,1827,6.97
8.158,1832,7.08
8.160,1836,7.12
8.162,1840,7.26
8.164,1844,7.04
8.166,1848,7.01
8.168,1852,7.19
8.170,1855,7.72
8.172,1859,7.08
8.174,1862,7.37
8.176,1866,7.72
8.178,1869,8.08
8.180,1872,8.19
8.182,1875,8.58
8.184,1878,8.72
8.186,1880,8.87
8.188,1883,8.51
8.190,1885,9.69
8.192,1887,8.19
8.194,1889,8.15
8.196,1891,9.22
8.198,1893,9.61
8.200,1894,9.19
8.202,1895,9.29
8.204,1896,10.29
8.206,1897,9.36
8.208,1898,8.54
8.210,1899,11.04
8.212,1899,8.72
8.214,1899,8.51
8.216,1899,10.72
8.218,1899,9.51
8.220,1899,9.29
8.222,1899,11.08
8.224,1898,10.65
8.226,1897,8.15
8.228,1896,10.51
8.230,1895,10.08
8.232,1894,7.79
8.234,1892,10.86
8.236,1891,10.54
8.238,1889,8.65
8.240,1887,10.72
8.242,1885,10.72
8.244,1882,8.04
8.246,1880,9.11
8.248,1877,10.11
8.250,1874,7.83
8.252,1871,9.61
8.254,1868,10.65
8.256,1865,8.19
8.258,1862,9.54
8.260,1858,10.72
8.262,1854,8.44
8.264,1851,8.62
8.266,1847,10.04
8.268,1843,7.83
8.270,1839,8.26
8.272,1834,10.08
8.274,1830,8.33
8.276,1826,8.47
8.278,1821,9.22
8.280,1816,7.79
8.282,1812,7.22
8.284,1807,8.44
8.286,1802,7.04
8.288,1797,6.05
8.290,1792,8.29
8.292,1787,6.94
8.294,1782,6.72
8.296,1777,7.26
8.298,1772,6.83
8.300,1767,6.72
8.302,1762,5.83
8.304,1756,6.05
8.306,1751,5.40
8.308,1746,5.30
8.310,1741,6.08
8.312,1735,5.83
8.314,1730,5.87
8.316,1725,5.90
8.318,1720,5.55
8.320,1715,5.47
8.322,1710,4.69
8.324,1705,4.58
8.326,1700,4.94
8.328,1695,4.12
8.330,1690,3.83
8.332,1685,4.01
8.334,1681,3.73
8.336,1676,3.37
8.338,1671,4.05
8.340,1667,3.76
8.342,1663,3.15
8.344,1659,3.69
8.346,1654,3.30
8.348,1650,2.83
8.350,1647,2.83
8.352,1643,2.62
8.354,1639,3.01
8.356,1636,2.83
8.358,1632,2.94
8.360,1629,2.12
8.362,1626,2.12
8.364,1623,2.05
8.366,1620,1.87
8.368,1618,2.16
8.370,1615,2.19
8.372,1613,1.83
8.374,1611,1.41
8.376,1609,1.62
8.378,1607,1.44
8.380,1606,1.66
8.382,1604,1.48
8.384,1603,1.12
8.386,1602,1.69
8.388,1601,1.30
8.390,1600,1.26
8.392,1600,1.66
8.394,1600,1.33
8.396,1600,1.44
8.398,1600,1.30
8.400,1600,1.33
8.402,1600,1.05
8.404,1601,0.94
8.406,1602,0.98
8.408,1603,1.01
8.410,1604,1.19
8.412,1605,0.84
8.414,1607,0.69
8.416,1608,0.98
8.418,1610,1.26
8.420,1612,1.37
8.422,1614,1.58
8.424,1617,1.73
8.426,1619,1.33
8.428,1622,1.19
8.430,1625,0.94
8.432,1628,1.48
8.434,1631,1.66
8.436,1635,1.80
8.438,1638,1.76
8.440,1642,1.55
8.442,1645,1.73
8.444,1649,1.23
8.446,1653,1.30
8.448,1657,2.05
8.450,1662,2.26
8.452,1666,2.26
8.454,1670,2.41
8.456,1675,2.37
8.458,1680,2.23
8.460,1684,2.33
8.462,1689,2.41
8.464,1694,2.73
8.466,1699,2.83
8.468,1704,3.08
8.470,1709,2.91
8.472,1714,3.23
8.474,1720,2.91
8.476,1725,3.30
8.478,1730,3.65
8.480,1735,3.51
8.482,1741,3.58
8.484,1746,3.80
8.486,1751,3.69
8.488,1757,4.23
8.490,1762,4.55
8.492,1767,4.80
8.494,1773,4.80
8.496,1778,4.55
8.498,1783,4.80
8.500,1788,5.12
8.502,1793,5.12
8.504,1799,5.22
8.506,1804,5.12
8.508,1809,5.62
8.510,1813,5.65
8.512,1818,5.65
8.514,1823,6.05
8.516,1828,6.69
8.518,1832,6.58
8.520,1836,6.44
8.522,1841,7.15
8.524,1845,7.01
8.526,1849,7.37
8.528,1853,7.33
8.530,1857,7.69
8.532,1860,7.37
8.534,1864,7.65
8.536,1867,7.94
8.538,1871,8.40
8.540,1874,8.83
8.542,1877,8.54
8.544,1879,9.11
8.546,1882,9.26
8.548,1884,8.37
8.550,1887,9.58
8.552,1889,9.29
8.554,1891,8.19
8.556,1892,9.19
8.558,1894,9.94
8.560,1895,9.11
8.562,1896,9.86
8.564,1897,10.79
8.566,1898,9.47
8.568,1899,8.51
8.570,1899,10.94
8.572,1899,9.19
8.574,1899,8.40
8.576,1899,10.94
8.578,1899,10.15
8.580,1898,8.58
8.582,1898,10.61
8.584,1897,10.94
8.586,1896,8.22
8.588,1894,9.29
8.590,1893,10.65
8.592,1891,8.04
8.594,1889,10.33
8.596,1887,11.26
8.598,1885,8.65
8.600,1882,9.29
8.602,1880,11.04
8.604,1877,8.69
8.606,1874,8.62
8.608,1871,10.15
8.610,1868,8.29
8.612,1864,8.40
8.614,1861,10.83
8.616,1857,8.97
8.618,1853,8.83
8.620,1849,10.90
8.622,1845,9.04
8.624,1841,7.47
8.626,1837,9.29
8.628,1832,6.94
8.630,1828,6.72
8.632,1823,9.19
8.634,1818,8.26
8.636,1813,8.33
8.638,1808,9.26
8.640,1803,8.44
8.642,1798,6.15
8.644,1793,7.62
8.646,1788,7.83
8.648,1783,5.90
8.650,1777,7.54
8.652,1772,6.97
8.654,1766,6.19
8.656,1761,6.33
8.658,1756,6.12
8.660,1750,5.65
8.662,1745,5.19
8.664,1739,5.22
8.666,1734,5.72
8.668,1728,4.90
8.670,1723,5.26
8.672,1718,5.15
8.674,1712,4.76
8.676,1707,4.48
8.678,1702,4.51
8.680,1697,4.83
8.682,1692,4.33
8.684,1687,3.98
8.686,1682,4.23
8.688,1677,3.73
8.690,1672,4.05
8.692,1668,3.62
8.694,1663,3.15
8.696,1659,3.08
8.698,1654,2.80
8.700,1650,3.19
8.702,1646,2.73
8.704,1642,2.94
8.706,1639,2.66
8.708,1635,2.48
8.710,1632,2.19
8.712,1628,2.05
8.714,1625,2.55
8.716,1622,2.26
8.718,1619,2.30
8.720,1617,1.87
8.722,1614,1.98
8.724,1612,1.62
8.726,1610,2.08
8.728,1608,1.73
8.730,1606,1.62
8.732,1605,1.48
8.734,1603,1.41
8.736,1602,1.66
8.738,1601,1.41
8.740,1601,1.16
8.742,1600,1.01
8.744,1600,1.41
8.746,1600,1.30
8.748,1600,1.51
8.750,1600,1.98
8.752,1600,1.23
8.754,1601,1.30
8.756,1602,0.98
8.758,1603,0.94
8.760,1604,0.73
8.762,1606,1.05
8.764,1607,1.26
8.766,1609,0.98
8.768,1611,1.55
8.770,1613,1.37
8.772,1616,1.01
8.774,1618,1.76
8.776,1621,1.44
8.778,1624,1.51
8.780,1627,1.33
8.782,1630,1.16
8.784,1634,1.08
8.786,1637,1.37
8.788,1641,1.76
8.790,1645,1.98
8.792,1649,1.87
8.794,1653,1.76
8.796,1658,1.83
8.798,1662,2.05
8.800,1666,1.98
8.802,1671,2.05
8.804,1676,2.80
8.806,1681,2.55
8.808,1686,2.55
8.810,1691,2.51
8.812,1696,2.73
8.814,1701,2.55
8.816,1706,2.48
8.818,1712,3.05
8.820,1717,3.26
8.822,1723,3.30
8.824,1728,3.30
8.826,1734,3.33
8.828,1739,3.73
8.830,1745,3.87
8.832,1750,4.15
8.834,1756,4.55
8.836,1761,4.33
8.838,1767,4.37
8.840,1772,4.19
8.842,1778,4.19
8.844,1783,4.55
8.846,1789,4.80
8.848,1794,5.08
8.850,1799,5.40
8.852,1804,5.87
8.854,1810,5.55
8.856,1815,5.51
8.858,1820,5.90
8.860,1824,5.94
8.862,1829,6.33
8.864,1834,6.37
8.866,1838,6.80
8.868,1843,6.62
8.870,1847,7.12
8.872,1851,6.90
8.874,1855,7.04
8.876,1859,7.47
8.878,1863,8.08
8.880,1867,8.62
8.882,1870,8.79
8.884,1873,8.44
8.886,1876,7.97
8.888,1879,8.76
8.890,1882,8.08
8.892,1884,8.01
8.894,1887,9.19
8.896,1889,9.01
8.898,1891,8.51
8.900,1893,9.40
8.902,1894,10.15
8.904,1896,9.04
8.906,1897,8.90
8.908,1898,11.04
8.910,1898,8.62
8.912,1899,9.15
8.914,1899,10.47
8.916,1899,9.26
8.918,1899,9.29
8.920,1899,10.69
8.922,1899,10.19
8.924,1898,8.47
8.926,1897,10.69
8.928,1896,9.79
8.930,1895,7.72
8.932,1893,10.79
8.934,1891,10.04
8.936,1889,8.94
8.938,1887,10.86
8.940,1885,10.83
8.942,1882,8.44
8.944,1880,9.26
8.946,1877,10.58
8.948,1874,8.19
8.950,1871,9.83
8.952,1867,10.72
8.954,1864,8.33
8.956,1860,9.08
8.958,1856,10.47
8.960,1852,7.83
8.962,1848,8.47
8.964,1843,10.04
8.966,1839,7.26
8.968,1834,7.72
8.970,1830,9.97
8.972,1825,8.19
8.974,1820,8.04
8.976,1815,9.36
8.978,1810,8.01
8.980,1805,6.69
8.982,1799,8.22
8.984,1794,6.87
8.986,1789,5.80
8.988,1783,7.87
8.990,1778,7.22
8.992,1772,6.19
8.994,1766,7.04
8.996,1761,6.62
8.998,1755,5.47
9.000,1749,5.58
9.002,1744,6.12
9.004,1738,5.65
9.006,1733,4.90
9.008,1727,5.69
9.010,1721,4.98
9.012,1716,4.94
9.014,1710,4.94
9.016,1705,4.83
9.018,1700,4.65
9.020,1694,4.05
9.022,1689,4.26
9.024,1684,4.23
9.026,1679,3.62
9.028,1674,3.90
9.030,1669,3.83
9.032,1664,3.73
9.034,1660,3.30
9.036,1655,3.48
9.038,1651,3.30
9.040,1647,2.69
9.042,1643,2.80
9.044,1639,2.91
9.046,1635,2.58
9.048,1631,2.41
9.050,1628,2.33
9.052,1625,2.12
9.054,1622,2.12
9.056,1619,2.19
9.058,1616,1.83
9.060,1614,1.33
9.062,1611,1.83
9.064,1609,1.98
9.066,1607,2.05
9.068,1606,1.87
9.070,1604,1.80
9.072,1603,1.69
9.074,1602,1.33
9.076,1601,1.51
9.078,1600,1.37
9.080,1600,1.37
9.082,1600,1.19
9.084,1600,1.55
9.086,1600,1.58
9.088,1600,1.19
9.090,1601,1.33
9.092,1602,1.05
9.094,1603,0.76
9.096,1604,0.94
9.098,1606,1.19
9.100,1607,1.41
9.102,1609,1.33
9.104,1611,1.26
9.106,1614,1.41
9.108,1616,1.37
9.110,1619,1.23
9.112,1622,1.48
9.114,1625,1.58
9.116,1628,1.33
9.118,1632,0.98
9.120,1635,1.19
9.122,1639,1.62
9.124,1643,1.58
9.126,1647,2.23
9.128,1652,1.83
9.130,1656,1.83
9.132,1660,1.98
9.134,1665,2.05
9.136,1670,1.91
9.138,1675,2.48
9.140,1680,2.87
9.142,1685,2.73
9.144,1690,2.58
9.146,1696,2.12
9.148,1701,2.23
9.150,1707,2.37
9.152,1712,3.08
9.154,1718,3.40
9.156,1723,3.87
9.158,1729,3.58
9.160,1735,3.55
9.162,1740,3.51
9.164,1746,3.69
9.166,1752,3.90
9.168,1758,4.23
9.170,1763,4.30
