time (s),input (us),force (lb)
8.288,1759,7.22
8.290,1725,4.33
8.292,1693,3.12
8.294,1668,2.37
8.296,1653,3.12
8.298,1650,7.94
8.300,1658,10.86
8.302,1677,11.86
8.304,1705,13.61
8.306,1739,10.08
8.308,1773,5.47
8.310,1805,2.08
8.312,1830,-2.16
8.314,1845,-3.34
8.316,1849,-0.84
8.318,1841,2.16
8.320,1822,2.73
8.322,1794,6.69
8.324,1761,7.26
8.326,1726,5.05
8.328,1695,3.90
8.330,1669,3.33
8.332,1654,3.33
8.334,1650,5.55
8.336,1658,8.72
8.338,1677,10.58
8.340,1705,12.29
8.342,1738,11.79
8.344,1773,8.37
8.346,1805,3.98
8.348,1830,-0.74
8.350,1845,-3.77
8.352,1849,-3.16
8.354,1841,1.05
8.356,1822,3.87
8.358,1794,6.47
8.360,1760,9.40
8.362,1726,5.62
8.364,1694,4.19
8.366,1669,4.08
8.368,1653,2.87
8.370,1650,5.83
8.372,1658,9.65
8.374,1678,9.94
8.376,1706,11.65
8.378,1740,12.26
8.380,1775,6.55
8.382,1807,2.91
8.384,1831,-0.09
8.386,1846,-3.20
8.388,1849,-2.95
8.390,1840,1.69
8.392,1820,3.94
8.394,1791,6.76
8.396,1757,8.51
8.398,1722,7.65
8.400,1691,4.94
8.402,1666,4.19
8.404,1652,3.33
8.406,1650,3.76
8.408,1660,7.65
8.410,1681,9.65
8.412,1711,10.79
8.414,1745,11.33
8.416,1779,7.15
8.418,1811,4.80
8.420,1834,1.30
8.422,1847,-2.95
8.424,1848,-2.52
8.426,1837,1.98
8.428,1815,1.98
8.430,1785,5.90
8.432,1751,10.19
8.434,1716,7.08
8.436,1686,4.98
8.438,1663,5.08
8.440,1651,3.30
8.442,1651,3.26
8.444,1663,7.47
8.446,1686,8.44
8.448,1717,10.79
8.450,1752,10.54
8.452,1787,8.04
8.454,1817,3.05
8.456,1838,1.05
8.458,1849,-3.02
8.460,1847,-3.38
8.462,1833,1.05
8.464,1809,4.76
8.466,1777,6.01
8.468,1742,10.19
8.470,1708,7.90
8.472,1679,4.94
8.474,1659,4.80
8.476,1650,3.26
8.478,1653,4.15
8.480,1669,6.76
8.482,1694,7.40
8.484,1727,9.15
8.486,1762,9.08
8.488,1796,7.58
8.490,1824,3.40
8.492,1843,0.66
8.494,1849,-1.48
8.496,1844,-1.77
8.498,1827,2.37
8.500,1799,4.33
8.502,1766,6.65
8.504,1731,9.47
8.506,1698,8.44
8.508,1671,5.55
8.510,1654,4.58
8.512,1650,3.94
8.514,1657,4.58
8.516,1677,6.26
8.518,1705,7.65
8.520,1739,9.83
8.522,1775,8.65
8.524,1807,7.15
8.526,1832,2.91
8.528,1847,1.62
8.530,1849,-1.73
8.532,1839,-2.52
8.534,1817,3.15
8.536,1787,4.48
8.538,1752,6.72
8.540,1717,10.94
8.542,1686,8.15
8.544,1663,4.83
8.546,1651,5.55
8.548,1651,3.94
8.550,1664,4.40
8.552,1688,6.58
8.554,1720,8.15
8.556,1755,7.54
8.558,1790,6.87
8.560,1819,5.80
8.562,1840,2.62
8.564,1849,1.01
8.566,1846,-1.73
8.568,1830,-0.06
8.570,1804,2.83
8.572,1771,5.40
8.574,1735,8.40
8.576,1702,9.90
8.578,1674,8.12
8.580,1656,5.37
8.582,1650,4.80
8.584,1656,4.05
8.586,1675,4.62
8.588,1703,6.51
8.590,1737,7.72
8.592,1773,6.26
8.594,1806,6.94
8.596,1831,4.40
8.598,1846,0.84
8.600,1849,0.34
8.602,1839,-1.02
8.604,1817,1.87
8.606,1787,3.62
8.608,1752,6.58
8.610,1717,8.29
8.612,1685,9.33
8.614,1662,6.44
8.616,1651,5.47
8.618,1652,4.37
8.620,1665,4.94
8.622,1690,5.40
8.624,1722,6.97
8.626,1758,7.40
8.628,1792,6.26
8.630,1822,5.40
8.632,1841,3.55
8.634,1849,0.80
8.636,1844,-0.77
8.638,1827,0.37
8.640,1800,2.23
8.642,1766,4.94
8.644,1730,7.44
8.646,1697,10.01
8.648,1670,8.65
8.650,1654,5.65
8.652,1650,5.76
8.654,1659,4.69
8.656,1680,4.73
8.658,1710,5.12
8.660,1745,6.44
8.662,1781,6.44
8.664,1812,5.76
8.666,1836,5.33
8.668,1848,3.05
8.670,1848,1.33
8.672,1834,0.16
8.674,1810,2.01
8.676,1777,3.33
8.678,1741,5.40
8.680,1707,8.19
8.682,1677,10.08
8.684,1657,6.72
8.686,1650,5.87
8.688,1655,4.69
8.690,1673,3.76
8.692,1700,4.08
8.694,1735,5.69
8.696,1771,7.19
8.698,1804,5.87
8.700,1830,5.87
8.702,1846,4.01
8.704,1849,1.80
8.706,1839,0.44
8.708,1817,1.08
8.710,1786,2.37
8.712,1751,4.33
8.714,1715,7.47
8.716,1684,9.83
8.718,1661,9.08
8.720,1650,5.97
8.722,1652,5.51
8.724,1667,5.08
8.726,1693,4.15
8.728,1727,3.94
8.730,1763,6.47
8.732,1798,5.37
8.734,1826,4.08
8.736,1844,5.22
8.738,1849,3.08
8.740,1842,1.58
8.742,1822,2.44
8.744,1793,2.48
8.746,1757,3.65
8.748,1721,6.47
8.750,1689,8.62
8.752,1664,9.54
8.754,1651,7.65
8.756,1651,6.55
8.758,1664,4.69
8.760,1689,3.76
8.762,1721,3.48
8.764,1758,5.72
8.766,1793,6.30
8.768,1822,4.58
8.770,1842,5.44
8.772,1849,4.48
8.774,1844,2.58
8.776,1825,1.73
8.778,1796,3.37
8.780,1762,3.40
8.782,1725,5.44
8.784,1692,7.76
8.786,1666,9.36
8.788,1652,7.54
8.790,1651,6.58
8.792,1663,4.90
8.794,1686,2.73
8.796,1718,2.83
8.798,1755,3.33
8.800,1790,5.01
8.802,1820,6.15
8.804,1841,6.37
8.806,1849,5.33
8.808,1844,4.30
8.810,1826,1.41
8.812,1798,2.01
8.814,1763,3.01
8.816,1727,4.55
8.818,1693,7.47
8.820,1667,10.04
8.822,1652,7.94
8.824,1650,6.58
8.826,1662,5.22
8.828,1685,2.87
8.830,1718,2.51
8.832,1754,3.62
8.834,1790,4.58
8.836,1820,5.08
8.838,1841,6.01
8.840,1849,5.55
8.842,1844,4.26
8.844,1826,2.41
8.846,1798,1.62
8.848,1763,3.87
8.850,1726,5.19
8.852,1693,7.29
8.854,1667,9.76
8.856,1652,9.19
8.858,1651,6.30
8.860,1663,5.08
8.862,1687,3.30
8.864,1719,2.16
8.866,1756,2.69
8.868,1792,3.94
8.870,1822,5.72
8.872,1842,6.01
8.874,1849,5.05
8.876,1843,5.44
8.878,1825,2.69
8.880,1795,2.66
8.882,1760,3.62
8.884,1723,5.30
8.886,1690,6.62
8.888,1665,8.94
8.890,1651,8.51
8.892,1651,5.62
8.894,1665,5.05
8.896,1690,3.33
8.898,1723,2.98
8.900,1760,3.26
8.902,1795,4.19
8.904,1825,4.80
8.906,1844,4.98
8.908,1849,4.62
8.910,1842,5.22
8.912,1821,3.23
8.914,1791,2.98
8.916,1755,4.58
8.918,1718,5.94
8.920,1685,6.58
8.922,1662,9.36
8.924,1650,8.94
8.926,1653,6.22
8.928,1668,4.80
8.930,1695,3.08
8.932,1729,1.66
8.934,1767,1.26
8.936,1801,3.40
8.938,1829,5.30
8.940,1846,5.51
8.942,1849,6.19
8.944,1839,5.72
8.946,1816,2.87
8.948,1784,3.37
8.950,1747,5.19
8.952,1710,6.30
8.954,1679,8.19
8.956,1658,10.65
8.958,1650,8.40
8.960,1655,5.65
8.962,1673,3.08
8.964,1703,1.26
8.966,1738,-0.02
8.968,1775,0.76
8.970,1809,3.37
8.972,1834,6.94
8.974,1848,7.37
8.976,1848,7.15
8.978,1834,5.62
8.980,1808,3.01
8.982,1774,2.55
8.984,1737,5.15
8.986,1701,6.76
8.988,1672,9.72
8.990,1654,10.72
8.992,1650,7.44
8.994,1659,4.94
8.996,1681,2.26
8.998,1713,0.37
9.000,1750,0.16
9.002,1786,0.84
9.004,1818,3.51
9.006,1840,6.76
9.008,1849,6.69
9.010,1845,6.87
9.012,1826,5.15
9.014,1797,3.12
9.016,1762,2.80
9.018,1724,6.30
9.020,1690,7.87
9.022,1665,10.15
9.024,1651,11.33
9.026,1651,7.22
9.028,1666,4.40
9.030,1691,1.73
9.032,1726,-0.88
9.034,1763,-1.09
9.036,1799,0.16
9.038,1828,3.37
9.040,1845,7.01
9.042,1849,6.87
9.044,1839,7.87
9.046,1816,5.51
9.048,1784,3.15
9.050,1747,4.55
9.052,1710,6.69
9.054,1679,8.97
9.056,1658,10.90
9.058,1650,10.26
9.060,1656,6.01
9.062,1675,2.91
9.064,1705,-0.16
9.066,1742,-1.52
9.068,1779,-1.16
9.070,1812,0.80
9.072,1837,5.19
9.074,1849,7.22
9.076,1846,7.40
9.078,1830,7.44
9.080,1803,5.47
9.082,1767,3.30
9.084,1730,4.76
9.086,1695,7.76
9.088,1668,10.22
9.090,1652,11.29
9.092,1651,8.90
9.094,1663,5.72
9.096,1688,1.69
9.098,1722,-1.23
9.100,1760,-0.66
9.102,1796,-0.63
9.104,1826,1.26
9.106,1844,3.80
9.108,1849,8.76
9.110,1840,6.05
9.112,1818,8.33
9.114,1785,6.30
9.116,1748,5.26
9.118,1711,6.33
9.120,1679,9.44
9.122,1658,10.33
9.124,1650,11.54
9.126,1656,6.05
9.128,1675,3.05
9.130,1706,-0.63
9.132,1743,-2.09
9.134,1780,-2.23
9.136,1814,-0.34
9.138,1838,1.12
9.140,1849,7.33
9.142,1846,7.12
9.144,1829,8.51
9.146,1800,8.15
9.148,1764,7.04
9.150,1726,5.94
9.152,1691,8.04
9.154,1665,9.65
9.156,1651,12.15
9.158,1651,7.15
9.160,1666,4.48
9.162,1693,0.44
9.164,1728,-2.23
9.166,1766,-1.38
9.168,1802,-1.63
9.170,1830,0.98
9.172,1846,3.23
9.174,1849,6.33
9.176,1837,8.15
9.178,1812,8.47
9.180,1778,10.08
9.182,1740,7.90
9.184,1703,6.87
9.186,1673,8.40
9.188,1655,9.54
9.190,1650,8.54
9.192,1659,6.30
9.194,1682,1.69
9.196,1715,-1.84
9.198,1753,-0.41
9.200,1790,-1.41
9.202,1822,-0.38
9.204,1842,3.48
9.206,1849,2.48
9.208,1842,10.90
9.210,1821,7.40
9.212,1789,8.94
9.214,1752,9.11
9.216,1714,8.97
9.218,1681,7.65
9.220,1659,10.58
9.222,1650,8.54
9.224,1655,7.40
9.226,1675,2.98
9.228,1705,-0.77
9.230,1742,-2.59
9.232,1780,-1.45
9.234,1814,-1.95
9.236,1838,1.23
9.238,1849,2.73
9.240,1845,7.72
9.242,1828,6.65
9.244,1798,9.94
9.246,1761,8.69
9.248,1723,10.29
9.250,1689,8.19
9.252,1663,10.65
9.254,1650,9.11
9.256,1653,7.19
9.258,1669,3.87
9.260,1697,0.05
9.262,1733,-1.95
9.264,1772,-1.70
9.266,1807,-2.73
9.268,1834,0.87
9.270,1848,2.19
9.272,1847,5.83
9.274,1832,7.69
9.276,1805,8.97
9.278,1769,10.19
9.280,1730,9.65
9.282,1695,10.19
9.284,1667,10.04
9.286,1652,9.19
9.288,1651,7.87
9.290,1665,4.15
9.292,1692,0.51
9.294,1727,-1.84
9.296,1766,-2.38
9.298,1802,-1.88
9.300,1830,0.34
9.302,1847,2.51
9.304,1848,6.51
9.306,1835,6.01
9.308,1809,8.97
9.310,1774,9.04
9.312,1736,9.04
9.314,1699,9.72
9.316,1670,10.61
9.318,1653,11.51
9.320,1650,8.58
9.322,1663,4.73
9.324,1688,1.55
9.326,1723,-1.77
9.328,1762,-2.20
9.330,1798,-3.05
9.332,1828,-0.70
9.334,1846,2.12
9.336,1849,3.69
9.338,1837,6.33
9.340,1812,9.65
9.342,1777,8.54
9.344,1739,9.36
9.346,1702,11.33
9.348,1672,12.11
9.350,1654,11.26
9.352,1650,9.79
9.354,1662,5.37
9.356,1686,1.58
9.358,1721,-2.41
9.360,1760,-2.95
9.362,1797,-2.84
9.364,1827,-2.27
9.366,1845,0.30
9.368,1849,3.12
9.370,1838,6.44
9.372,1813,8.69
9.374,1779,10.36
9.376,1740,10.76
9.378,1702,11.36
9.380,1672,11.58
9.382,1654,10.83
9.384,1650,9.04
9.386,1661,5.40
9.388,1686,2.05
9.390,1721,-1.02
9.392,1760,-2.63
9.394,1797,-3.09
9.396,1827,-2.41
9.398,1845,-0.06
9.400,1849,2.69
9.402,1837,5.44
9.404,1812,8.12
9.406,1778,9.54
9.408,1739,11.26
9.410,1701,11.65
9.412,1671,11.51
9.414,1653,11.36
9.416,1650,9.19
9.418,1662,6.19
9.420,1688,2.98
9.422,1723,-0.49
9.424,1762,-2.95
9.426,1799,-3.23
9.428,1829,-2.56
9.430,1846,-1.20
9.432,1849,1.37
9.434,1836,4.76
9.436,1810,6.33
9.438,1775,10.76
9.440,1735,11.11
9.442,1698,12.22
9.444,1669,13.72
9.446,1652,11.65
9.448,1651,9.26
9.450,1664,7.19
9.452,1691,2.12
9.454,1727,-0.95
9.456,1766,-3.84
9.458,1803,-3.88
9.460,1831,-3.59
9.462,1847,-2.41
9.464,1848,2.12
9.466,1833,4.76
9.468,1806,7.37
9.470,1769,10.22
9.472,1730,12.01
9.474,1694,13.33
9.476,1666,13.43
9.478,1651,12.97
9.480,1652,10.33
9.482,1668,5.76
9.484,1696,2.41
9.486,1733,-1.66
9.488,1772,-4.20
9.490,1808,-3.84
9.492,1835,-3.27
9.494,1848,-1.16
9.496,1846,0.62
9.498,1829,5.08
9.500,1799,7.37
9.502,1762,9.83
9.504,1723,13.22
9.506,1687,13.68
9.508,1662,13.43
9.510,1650,12.90
9.512,1654,9.97
9.514,1673,5.47
9.516,1703,2.08
9.518,1741,-1.56
9.520,1781,-4.34
9.522,1815,-4.41
9.524,1839,-3.95
9.526,1849,-1.38
9.528,1844,0.55
9.530,1823,4.94
9.532,1791,7.19
9.534,1752,10.83
9.536,1713,12.18
9.538,1680,14.25
9.540,1657,14.68
9.542,1650,14.04
9.544,1657,10.36
9.546,1680,6.19
9.548,1713,1.05
9.550,1752,-2.95
9.552,1791,-4.48
9.554,1823,-4.80
9.556,1844,-4.16
9.558,1849,-1.77
9.560,1839,1.41
9.562,1815,4.48
9.564,1780,6.83
9.566,1741,11.54
9.568,1703,12.22
9.570,1672,13.68
9.572,1653,15.61
9.574,1650,14.79
9.576,1663,11.83
9.578,1689,6.94
9.580,1725,0.66
9.582,1765,-4.41
9.584,1802,-4.30
9.586,1831,-5.87
9.588,1847,-5.20
9.590,1848,-4.30
9.592,1833,0.19
9.594,1804,4.19
9.596,1767,7.79
9.598,1727,12.26
9.600,1691,16.72
9.602,1664,14.75
9.604,1650,16.36
9.606,1653,13.65
9.608,1671,10.90
9.610,1701,5.97
9.612,1740,-0.09
9.614,1779,-4.52
9.616,1814,-5.84
9.618,1839,-6.16
9.620,1849,-4.84
9.622,1844,-4.63
9.624,1823,-0.06
9.626,1790,5.30
9.628,1751,8.65
9.630,1712,14.68
9.632,1678,19.82
9.634,1657,17.25
9.636,1650,16.43
9.638,1659,12.72
9.640,1682,7.15
9.642,1717,2.08
9.644,1757,-1.16
9.646,1795,-4.45
9.648,1826,-6.80
9.650,1845,-4.30
9.652,1849,-3.59
9.654,1836,-2.66
9.656,1810,1.16
9.658,1773,3.37
9.660,1733,5.40
9.662,1696,14.86
9.664,1667,14.97
9.666,1651,21.68
9.668,1652,20.64
9.670,1668,13.04
9.672,1697,8.47
9.674,1735,0.51
9.676,1775,-5.12
9.678,1811,-6.84
9.680,1837,-6.73
9.682,1849,-5.98
9.684,1845,-4.95
9.686,1825,-1.77
9.688,1793,3.80
9.690,1754,5.69
9.692,1714,9.76
9.694,1680,15.54
9.696,1657,23.68
9.698,1650,15.32
9.700,1658,17.00
9.702,1682,14.72
9.704,1716,5.40
9.706,1756,-0.91
9.708,1795,-3.34
9.710,1827,-6.70
9.712,1846,-7.52
9.714,1849,-6.34
9.716,1836,-5.05
9.718,1809,-1.06
9.720,1772,2.37
9.722,1731,4.19
9.724,1694,13.65
9.726,1666,17.97
9.728,1651,17.04
9.730,1652,23.68
9.732,1670,17.72
9.734,1700,9.65
9.736,1739,1.94
9.738,1779,-3.95
9.740,1815,-6.02
9.742,1839,-6.55
9.744,1849,-6.87
9.746,1843,-4.95
9.748,1821,-4.77
9.750,1788,0.84
9.752,1748,1.33
9.754,1708,8.97
9.756,1676,18.32
9.758,1655,20.46
9.760,1650,19.36
9.762,1661,21.50
9.764,1687,10.26
9.766,1723,8.65
9.768,1764,-1.73
9.770,1802,-5.98
9.772,1832,-5.27
9.774,1848,-6.27
9.776,1847,-4.91
9.778,1831,-3.91
9.780,1801,-0.95
9.782,1763,0.19
9.784,1722,5.40
9.786,1686,11.68
9.788,1660,17.11
9.790,1650,18.97
9.792,1656,21.61
9.794,1677,14.15
9.796,1710,12.40
9.798,1750,4.76
9.800,1790,-1.59
9.802,1823,-5.45
9.804,1844,-7.23
9.806,1849,-7.62
9.808,1838,-6.34
9.810,1812,-5.27
9.812,1775,0.01
9.814,1734,3.69
9.816,1696,7.83
9.818,1667,13.36
9.820,1651,20.71
9.822,1652,19.50
9.824,1669,18.61
9.826,1700,16.32
9.828,1739,7.22
9.830,1779,-0.27
9.832,1815,-3.52
9.834,1840,-6.34
9.836,1849,-7.84
9.838,1842,-7.41
9.840,1820,-3.70
9.842,1785,-1.98
9.844,1745,1.66
9.846,1705,5.12
9.848,1673,9.01
9.850,1654,15.15
9.852,1650,20.89
9.854,1664,20.68
9.856,1691,20.00
9.858,1729,13.11
9.860,1770,2.76
9.862,1807,-4.34
9.864,1835,-6.23
9.866,1849,-7.59
9.868,1845,-7.55
9.870,1826,-4.70
9.872,1794,-1.09
9.874,1754,0.62
9.876,1713,4.87
9.878,1679,5.62
9.880,1656,14.97
9.882,1650,18.50
9.884,1660,20.96
9.886,1685,23.68
9.888,1721,14.18
9.890,1762,8.47
9.892,1801,-0.31
9.894,1831,-6.77
9.896,1847,-6.98
9.898,1847,-7.27
9.900,1830,-7.55
9.902,1800,-3.95
9.904,1761,-1.27
9.906,1720,-0.09
9.908,1684,5.01
9.910,1659,15.18
9.912,1650,18.43
9.914,1657,19.96
9.916,1680,22.36
9.918,1715,14.50
9.920,1756,8.01
9.922,1796,3.37
9.924,1828,-2.59
9.926,1846,-4.91
9.928,1848,-6.95
9.930,1833,-7.62
9.932,1804,-6.02
9.934,1766,-2.06
9.936,1725,2.69
9.938,1688,4.76
9.940,1661,8.01
9.942,1650,14.11
9.944,1655,18.68
9.946,1677,20.36
9.948,1711,18.89
9.950,1752,13.33
9.952,1792,7.19
9.954,1825,-1.88
9.956,1845,-6.34
9.958,1849,-7.09
9.960,1835,-7.66
9.962,1807,-6.98
9.964,1769,-4.16
9.966,1728,3.73
9.968,1690,4.76
9.970,1662,4.83
9.972,1650,13.86
9.974,1655,15.72
9.976,1676,18.64
9.978,1709,22.39
9.980,1750,16.47
9.982,1790,9.29
9.984,1824,0.05
9.986,1845,-5.59
9.988,1849,-7.48
9.990,1836,-7.66
9.992,1808,-7.41
9.994,1770,-7.02
9.996,1729,0.69
9.998,1691,1.76
10.000,1663,7.90
10.002,1650,14.75
10.004,1654,16.25
10.006,1675,18.68
10.008,1709,20.64
10.010,1750,11.90
10.012,1790,9.54
10.014,1824,1.98
10.016,1845,-3.23
10.018,1849,-6.20
10.020,1836,-6.84
10.022,1808,-5.37
10.024,1770,-3.63
10.026,1728,-1.98
10.028,1690,-0.16
10.030,1662,5.72
10.032,1650,15.72
10.034,1655,16.75
10.036,1676,18.64
10.038,1710,20.86
10.040,1751,8.69
10.042,1792,7.37
10.044,1825,3.48
10.046,1845,-4.70
10.048,1849,-4.09
10.050,1835,-4.52
10.052,1806,-5.48
10.054,1767,0.01
10.056,1726,0.91
10.058,1688,2.98
10.060,1661,7.94
10.062,1650,11.76
10.064,1656,12.58
10.066,1678,15.93
10.068,1713,15.86
10.070,1755,13.50
10.072,1795,8.72
10.074,1828,2.94
10.076,1846,-1.73
10.078,1848,-4.45
10.080,1833,-4.91
10.082,1802,-6.80
10.084,1763,-2.91
10.086,1721,0.41
10.088,1684,1.94
10.090,1659,7.94
10.092,1650,12.76
10.094,1658,15.75
10.096,1682,17.72
10.098,1718,17.61
10.100,1760,10.86
10.102,1800,6.22
10.104,1831,0.87
10.106,1848,-2.34
10.108,1847,-4.23
10.110,1829,-5.55
10.112,1797,-3.52
10.114,1757,-0.77
10.116,1715,-0.24
10.118,1680,5.62
10.120,1656,8.69
10.122,1650,13.43
10.124,1661,16.07
10.126,1687,17.50
10.128,1725,14.61
10.130,1767,10.61
10.132,1806,5.83
10.134,1835,-0.52
10.136,1849,-3.55
10.138,1845,-5.45
10.140,1824,-5.34
10.142,1790,-5.45
10.144,1749,-0.02
10.146,1708,3.62
10.148,1674,5.62
10.150,1654,9.26
10.152,1650,12.04
10.154,1665,14.72
10.156,1694,14.72
10.158,1734,15.43
10.160,1776,11.33
10.162,1813,4.98
10.164,1839,-0.74
10.166,1849,-3.98
10.168,1842,-4.77
10.170,1817,-6.20
10.172,1781,-5.66
10.174,1739,-0.13
10.176,1699,3.19
10.178,1668,5.69
10.180,1651,12.29
10.182,1652,15.07
10.184,1671,14.22
10.186,1704,16.00
10.188,1745,13.29
10.190,1786,8.01
10.192,1822,1.16
10.194,1844,0.23
10.196,1849,-3.52
10.198,1837,-5.09
10.200,1808,-5.80
10.202,1769,-4.09
10.204,1727,-1.81
10.206,1689,4.37
10.208,1661,10.72
10.210,1650,12.65
10.212,1656,15.11
10.214,1679,14.86
10.216,1715,13.22
10.218,1757,10.54
10.220,1798,7.72
10.222,1830,3.94
10.224,1847,0.19
10.226,1847,-3.27
10.228,1829,-4.70
10.230,1797,-5.62
10.232,1756,-4.66
10.234,1714,-0.13
10.236,1678,2.05
10.238,1656,9.97
10.240,1650,11.76
10.242,1662,15.32
10.244,1690,16.57
10.246,1729,14.65
10.248,1772,11.04
10.250,1810,7.01
10.252,1838,2.26
10.254,1849,-1.20
10.256,1843,-5.55
10.258,1819,-4.70
10.260,1783,-4.30
10.262,1740,-6.41
10.264,1700,0.41
10.266,1668,2.55
10.268,1651,12.11
10.270,1652,14.83
10.272,1671,16.43
10.274,1704,18.97
10.276,1745,12.65
10.278,1788,6.80
10.280,1823,5.55
10.282,1844,1.62
10.284,1849,-0.38
10.286,1835,-3.09
10.288,1806,-4.84
10.290,1766,-2.56
10.292,1723,-3.34
10.294,1685,1.48
10.296,1659,6.58
10.298,1650,9.40
10.300,1658,13.83
10.302,1684,16.40
10.304,1721,15.97
10.306,1764,13.33
10.308,1804,8.22
10.310,1834,1.94
10.312,1849,0.62
10.314,1845,-2.34
10.316,1824,-4.23
10.318,1789,-3.66
10.320,1747,-4.66
10.322,1705,-2.52
10.324,1672,3.30
10.326,1653,6.62
10.328,1651,14.83
10.330,1668,16.47
10.332,1700,15.72
10.334,1741,10.01
10.336,1783,9.19
10.338,1820,5.33
10.340,1843,3.55
10.342,1849,3.19
10.344,1837,0.84
10.346,1809,-3.55
10.348,1769,-5.48
10.350,1726,-1.27
10.352,1687,-1.41
10.354,1660,4.40
10.356,1650,11.76
10.358,1657,12.04
10.360,1682,13.75
10.362,1720,14.40
10.364,1763,11.83
10.366,1803,9.47
10.368,1834,3.05
10.370,1849,-1.16
10.372,1845,0.84
10.374,1824,-2.52
10.376,1789,-3.95
10.378,1746,-2.13
10.380,1705,-0.31
10.382,1671,1.73
10.384,1652,6.26
10.386,1651,14.43
10.388,1669,13.01
10.390,1701,15.86
10.392,1743,12.58
10.394,1786,6.94
10.396,1822,3.94
10.398,1844,4.51
10.400,1849,-0.74
10.402,1835,2.30
10.404,1806,0.01
10.406,1765,-3.55
10.408,1722,0.09
10.410,1684,-0.02
10.412,1658,4.98
10.414,1650,9.40
10.416,1659,11.93
10.418,1686,14.11
10.420,1725,11.86
10.422,1768,9.65
10.424,1808,5.44
10.426,1837,4.08
10.428,1849,1.62
10.430,1843,0.55
10.432,1819,-1.06
10.434,1782,-1.45
10.436,1739,-1.88
10.438,1698,-0.09
10.440,1666,4.69
10.442,1651,9.44
10.444,1654,11.40
10.446,1674,12.29
10.448,1710,12.58
10.450,1752,9.22
10.452,1794,7.54
10.454,1828,4.19
10.456,1847,4.05
10.458,1847,1.76
10.460,1829,-1.66
10.462,1796,-1.16
10.464,1754,-1.23
10.466,1712,-1.38
10.468,1676,2.51
10.470,1654,5.65
10.472,1650,12.01
10.474,1665,10.33
10.476,1696,11.72
10.478,1737,12.18
10.480,1781,8.01
10.482,1818,4.44
10.484,1843,2.66
10.486,1849,2.16
10.488,1837,0.55
10.490,1808,-1.70
10.492,1768,-1.52
10.494,1725,0.84
10.496,1686,-0.56
10.498,1659,5.55
10.500,1650,10.26
10.502,1659,11.08
10.504,1686,12.08
10.506,1725,12.93
10.508,1768,8.26
10.510,1808,6.97
10.512,1837,2.19
10.514,1849,2.58
10.516,1842,-0.63
10.518,1818,-1.16
10.520,1780,-1.63
10.522,1736,-1.13
10.524,1695,0.30
10.526,1665,4.05
10.528,1650,8.83
10.530,1655,14.29
10.532,1677,11.22
10.534,1714,12.58
10.536,1757,8.47
10.538,1799,6.05
10.540,1831,2.44
10.542,1848,2.30
10.544,1846,0.73
10.546,1825,1.73
10.548,1790,-2.70
10.550,1747,-2.13
10.552,1704,2.01
10.554,1671,1.73
10.556,1652,7.40
10.558,1652,15.90
10.560,1671,12.29
10.562,1705,12.47
10.564,1748,9.83
10.566,1791,4.19
10.568,1826,3.65
10.570,1846,1.01
10.572,1848,2.91
10.574,1831,2.83
10.576,1798,-1.48
10.578,1756,-0.99
10.580,1712,0.19
10.582,1676,2.37
10.584,1654,4.87
10.586,1650,13.11
10.588,1666,13.86
10.590,1698,12.43
10.592,1740,10.69
10.594,1783,7.51
10.596,1820,3.94
10.598,1844,-0.59
10.600,1849,1.62
10.602,1835,0.80
10.604,1804,-1.45
10.606,1763,-2.56
10.608,1719,1.37
10.610,1681,1.98
10.612,1656,3.98
10.614,1650,11.08
10.616,1663,15.11
10.618,1692,12.29
10.620,1733,10.86
10.622,1777,7.87
10.624,1816,4.65
10.626,1842,0.19
10.628,1849,0.76
10.630,1838,3.30
10.632,1809,-1.45
10.634,1768,-1.88
10.636,1724,0.34
10.638,1685,1.58
10.640,1658,3.48
10.642,1650,9.04
10.644,1660,14.68
10.646,1688,11.22
10.648,1729,11.18
10.650,1773,9.72
10.652,1813,5.44
10.654,1840,1.58
10.656,1849,1.19
10.658,1840,0.16
10.660,1812,-0.02
10.662,1772,-2.73
10.664,1728,-0.20
10.666,1688,1.55
10.668,1660,2.73
10.670,1650,7.01
10.672,1659,14.93
10.674,1686,13.36
10.676,1726,13.33
10.678,1770,11.54
10.680,1810,3.69
10.682,1839,3.55
10.684,1849,-1.88
10.686,1841,1.23
10.688,1814,0.23
10.690,1774,-1.48
10.692,1730,0.62
10.694,1689,2.51
10.696,1661,2.16
10.698,1650,5.12
10.700,1658,11.97
10.702,1685,14.54
10.704,1724,11.68
10.706,1769,13.54
10.708,1809,6.65
10.710,1838,2.55
10.712,1849,-1.34
10.714,1841,-1.02
10.716,1814,0.19
10.718,1775,-0.74
10.720,1730,-1.31
10.722,1690,3.19
10.724,1661,3.08
10.726,1650,6.44
10.728,1658,13.90
10.730,1685,13.25
10.732,1724,11.93
10.734,1769,10.08
10.736,1810,4.69
10.738,1838,3.30
10.740,1849,-0.45
10.742,1841,0.76
10.744,1814,2.91
10.746,1774,-1.23
10.748,1729,-1.13
10.750,1689,2.08
10.752,1660,2.83
10.754,1650,7.58
10.756,1659,13.75
10.758,1686,13.65
10.760,1726,11.83
10.762,1771,9.01
10.764,1811,5.40
10.766,1839,3.05
10.768,1849,-1.73
10.770,1840,1.33
10.772,1812,1.58
10.774,1771,-1.27
10.776,1726,-0.27
