time (s),input (us),force (lb)
8.458,1703,3.36
8.460,1706,3.11
8.462,1709,3.22
8.464,1713,3.68
8.466,1716,3.47
8.468,1719,3.50
8.470,1723,3.68
8.472,1726,3.83
8.474,1730,3.58
8.476,1733,3.68
8.478,1737,3.79
8.480,1740,3.90
8.482,1744,4.22
8.484,1747,3.90
8.486,1751,4.47
8.488,1754,4.40
8.490,1758,4.40
8.492,1761,4.65
8.494,1765,4.29
8.496,1768,4.72
8.498,1772,4.86
8.500,1775,4.90
8.502,1779,4.79
8.504,1782,4.93
8.506,1786,5.00
8.508,1789,5.65
8.510,1792,5.43
8.512,1795,5.72
8.514,1798,5.90
8.516,1802,6.11
8.518,1805,5.90
8.520,1807,5.75
8.522,1810,5.75
8.524,1813,6.18
8.526,1816,6.22
8.528,1818,6.07
8.530,1821,6.40
8.532,1823,7.11
8.534,1826,6.93
8.536,1828,6.97
8.538,1830,7.14
8.540,1832,7.25
8.542,1834,7.22
8.544,1836,7.29
8.546,1838,7.61
8.548,1839,6.65
8.550,1841,7.04
8.552,1842,8.04
8.554,1844,7.89
8.556,1845,7.82
8.558,1846,8.14
8.560,1847,8.47
8.562,1847,8.43
8.564,1848,7.61
8.566,1849,8.43
8.568,1849,7.82
8.570,1849,7.50
8.572,1849,7.82
8.574,1849,8.14
8.576,1849,8.11
8.578,1849,8.39
8.580,1849,8.72
8.582,1848,8.14
8.584,1848,7.04
8.586,1847,9.21
8.588,1846,8.43
8.590,1845,7.22
8.592,1844,8.54
8.594,1843,8.14
8.596,1841,8.00
8.598,1840,8.43
8.600,1838,9.18
8.602,1836,8.75
8.604,1835,7.00
8.606,1833,9.00
8.608,1831,8.07
8.610,1828,7.50
8.612,1826,8.54
8.614,1824,8.25
8.616,1821,7.75
8.618,1819,7.68
8.620,1816,8.32
8.622,1813,8.04
8.624,1811,6.54
8.626,1808,8.43
8.628,1805,7.68
8.630,1802,5.86
8.632,1798,7.32
8.634,1795,7.11
8.636,1792,6.43
8.638,1789,6.75
8.640,1785,7.54
8.642,1782,6.82
8.644,1779,6.11
8.646,1775,6.40
8.648,1772,6.79
8.650,1768,5.68
8.652,1764,6.00
8.654,1761,6.00
8.656,1757,5.90
8.658,1754,5.50
8.660,1750,6.25
8.662,1746,6.25
8.664,1743,5.36
8.666,1739,5.40
8.668,1735,4.83
8.670,1732,4.54
8.672,1728,4.68
8.674,1725,4.79
8.676,1721,5.15
8.678,1718,4.47
8.680,1714,4.61
8.682,1711,4.54
8.684,1708,4.18
8.686,1704,4.08
8.688,1701,4.40
8.690,1698,4.22
8.692,1695,4.08
8.694,1692,3.83
8.696,1689,4.83
8.698,1686,3.83
8.700,1683,3.58
8.702,1681,3.15
8.704,1678,3.22
8.706,1676,3.22
8.708,1673,3.33
8.710,1671,3.18
8.712,1669,3.29
8.714,1667,3.22
8.716,1665,3.29
8.718,1663,3.40
8.720,1661,3.08
8.722,1659,2.65
8.724,1658,3.15
8.726,1656,2.90
8.728,1655,2.65
8.730,1654,2.83
8.732,1653,2.26
8.734,1652,2.01
8.736,1651,2.18
8.738,1651,2.58
8.740,1650,2.79
8.742,1650,2.97
8.744,1650,2.61
8.746,1650,3.04
8.748,1650,2.15
8.750,1650,2.58
8.752,1650,2.65
8.754,1650,2.29
8.756,1651,2.26
8.758,1652,2.33
8.760,1653,2.22
8.762,1654,1.83
8.764,1655,2.04
8.766,1656,2.61
8.768,1657,2.40
8.770,1659,2.72
8.772,1660,2.68
8.774,1662,2.33
8.776,1664,2.54
8.778,1666,2.51
8.780,1668,2.29
8.782,1670,2.40
8.784,1672,2.72
8.786,1675,2.54
8.788,1677,2.54
8.790,1680,2.40
8.792,1683,2.72
8.794,1685,2.51
8.796,1688,3.01
8.798,1691,3.15
8.800,1694,3.33
8.802,1697,2.97
8.804,1700,3.22
8.806,1704,3.18
8.808,1707,3.15
8.810,1710,3.18
8.812,1714,3.33
8.814,1717,3.54
8.816,1721,3.29
8.818,1724,3.58
8.820,1728,3.86
8.822,1732,3.36
8.824,1735,3.72
8.826,1739,3.90
8.828,1743,4.04
8.830,1746,4.22
8.832,1750,4.00
8.834,1754,4.08
8.836,1757,4.25
8.838,1761,4.86
8.840,1765,4.68
8.842,1768,4.61
8.844,1772,4.97
8.846,1776,4.61
8.848,1779,4.97
8.850,1783,5.00
8.852,1786,4.90
8.854,1790,5.82
8.856,1793,5.61
8.858,1796,5.50
8.860,1799,5.29
8.862,1803,5.79
8.864,1806,5.97
8.866,1809,6.15
8.868,1812,6.11
8.870,1815,6.72
8.872,1817,6.75
8.874,1820,6.36
8.876,1823,6.04
8.878,1825,6.97
8.880,1828,7.11
8.882,1830,6.86
8.884,1832,6.72
8.886,1834,7.18
8.888,1836,6.93
8.890,1838,7.36
8.892,1839,7.54
8.894,1841,7.75
8.896,1842,8.25
8.898,1844,7.25
8.900,1845,8.18
8.902,1846,7.79
8.904,1847,7.29
8.906,1848,7.79
8.908,1848,8.07
8.910,1849,7.75
8.912,1849,8.11
8.914,1849,8.32
8.916,1849,8.50
8.918,1849,7.43
8.920,1849,8.64
8.922,1849,8.93
8.924,1848,7.75
8.926,1848,8.50
8.928,1847,8.68
8.930,1846,7.43
8.932,1845,7.61
8.934,1844,8.50
8.936,1843,8.61
8.938,1841,6.86
8.940,1840,8.11
8.942,1838,8.86
8.944,1836,7.07
8.946,1834,8.25
8.948,1832,9.04
8.950,1830,7.79
8.952,1828,7.61
8.954,1826,7.97
8.956,1823,8.50
8.958,1821,6.68
8.960,1818,7.72
8.962,1815,8.47
8.964,1812,6.40
8.966,1809,7.47
8.968,1806,7.75
8.970,1803,6.65
8.972,1800,6.86
8.974,1797,7.25
8.976,1793,7.57
8.978,1790,6.57
8.980,1786,6.40
8.982,1783,7.14
8.984,1779,5.79
8.986,1776,6.18
8.988,1772,6.40
8.990,1768,6.32
8.992,1765,6.15
8.994,1761,6.29
8.996,1757,6.15
8.998,1753,5.86
9.000,1749,5.36
9.002,1746,5.47
9.004,1742,5.40
9.006,1738,4.86
9.008,1734,5.04
9.010,1731,4.68
9.012,1727,4.29
9.014,1723,5.18
9.016,1720,5.18
9.018,1716,4.65
9.020,1713,4.75
9.022,1709,4.61
9.024,1706,4.04
9.026,1702,3.58
9.028,1699,4.15
9.030,1696,4.36
9.032,1693,3.86
9.034,1690,4.11
9.036,1687,3.86
9.038,1684,3.22
9.040,1681,3.47
9.042,1678,3.22
9.044,1676,3.33
9.046,1673,3.90
9.048,1671,3.40
9.050,1668,3.33
9.052,1666,3.33
9.054,1664,3.29
9.056,1662,2.97
9.058,1661,2.97
9.060,1659,2.72
9.062,1657,2.58
9.064,1656,2.83
9.066,1655,2.54
9.068,1654,3.01
9.070,1653,3.04
9.072,1652,2.40
9.074,1651,2.33
9.076,1650,2.18
9.078,1650,2.40
9.080,1650,2.79
9.082,1650,2.83
9.084,1650,2.72
9.086,1650,2.33
9.088,1650,2.08
9.090,1650,2.18
9.092,1651,1.90
9.094,1652,1.93
9.096,1653,2.36
9.098,1654,2.43
9.100,1655,2.51
9.102,1656,2.72
9.104,1657,2.51
9.106,1659,2.51
9.108,1661,2.43
9.110,1662,2.76
9.112,1664,2.36
9.114,1666,2.47
9.116,1669,2.68
9.118,1671,2.33
9.120,1673,2.36
9.122,1676,2.22
9.124,1679,2.58
9.126,1681,2.72
9.128,1684,2.65
9.130,1687,2.93
9.132,1690,2.47
9.134,1693,2.65
9.136,1696,3.22
9.138,1700,2.97
9.140,1703,3.25
9.142,1707,3.47
9.144,1710,3.18
9.146,1714,2.86
9.148,1717,3.08
9.150,1721,3.43
9.152,1725,3.18
9.154,1728,3.40
9.156,1732,3.50
9.158,1736,3.72
9.160,1740,3.83
9.162,1743,3.83
9.164,1747,3.86
9.166,1751,4.25
9.168,1755,4.29
9.170,1759,4.58
9.172,1763,4.83
9.174,1766,5.00
9.176,1770,4.75
9.178,1774,4.79
9.180,1778,4.68
9.182,1781,4.90
9.184,1785,5.00
9.186,1789,4.93
9.188,1792,5.50
9.190,1795,5.25
9.192,1799,5.32
9.194,1802,5.36
9.196,1805,5.75
9.198,1809,6.04
9.200,1812,6.11
9.202,1815,6.72
9.204,1817,6.40
9.206,1820,6.47
9.208,1823,6.32
9.210,1825,6.93
9.212,1828,6.57
9.214,1830,6.75
9.216,1832,6.68
9.218,1835,6.65
9.220,1837,6.97
9.222,1838,7.29
9.224,1840,7.47
9.226,1842,7.82
9.228,1843,7.72
9.230,1844,7.75
9.232,1846,8.43
9.234,1847,7.50
9.236,1847,7.29
9.238,1848,7.82
9.240,1849,7.97
9.242,1849,7.47
9.244,1849,8.00
9.246,1849,8.75
9.248,1849,8.22
9.250,1849,6.79
9.252,1849,9.32
9.254,1848,7.86
9.256,1848,7.18
9.258,1847,8.64
9.260,1846,8.39
9.262,1845,8.00
9.264,1844,8.61
9.266,1843,8.82
9.268,1841,8.39
9.270,1839,6.72
9.272,1838,8.32
9.274,1836,8.29
9.276,1834,6.90
9.278,1832,8.57
9.280,1829,8.36
9.282,1827,6.90
9.284,1824,7.54
9.286,1822,8.50
9.288,1819,7.47
9.290,1816,6.57
9.292,1813,8.32
9.294,1810,8.11
9.296,1807,6.11
9.298,1804,7.54
9.300,1800,7.43
9.302,1797,6.47
9.304,1794,6.82
9.306,1790,7.22
9.308,1786,6.61
9.310,1783,5.93
9.312,1779,6.57
9.314,1775,6.54
9.316,1772,5.90
9.318,1768,6.18
9.320,1764,6.43
9.322,1760,6.00
9.324,1756,5.75
9.326,1752,5.93
9.328,1748,5.72
9.330,1744,4.93
9.332,1740,5.15
9.334,1737,5.22
9.336,1733,5.04
9.338,1729,4.90
9.340,1725,4.65
9.342,1721,4.33
9.344,1718,4.29
9.346,1714,5.00
9.348,1710,4.79
9.350,1707,4.22
9.352,1703,4.25
9.354,1700,4.33
9.356,1696,4.00
9.358,1693,3.61
9.360,1690,3.93
9.362,1687,3.97
9.364,1684,3.61
9.366,1681,3.54
9.368,1678,2.83
9.370,1675,3.04
9.372,1673,3.68
9.374,1670,3.18
9.376,1668,3.36
9.378,1666,3.36
9.380,1664,2.76
9.382,1662,3.40
9.384,1660,3.18
9.386,1658,2.97
9.388,1657,2.61
9.390,1655,2.97
9.392,1654,2.65
9.394,1653,2.43
9.396,1652,2.40
9.398,1651,2.01
9.400,1651,1.90
9.402,1650,2.61
9.404,1650,2.29
9.406,1650,2.61
9.408,1650,2.26
9.410,1650,2.22
9.412,1650,2.08
9.414,1650,2.43
9.416,1651,2.47
9.418,1652,2.68
9.420,1653,2.51
9.422,1654,2.36
9.424,1655,2.36
9.426,1656,2.29
9.428,1658,1.86
9.430,1659,2.22
9.432,1661,2.43
9.434,1663,2.47
9.436,1665,2.40
9.438,1667,2.72
9.440,1669,2.26
9.442,1672,2.40
9.444,1674,2.58
9.446,1677,2.72
9.448,1680,2.61
9.450,1683,3.04
9.452,1686,3.08
9.454,1689,2.79
9.456,1692,2.68
9.458,1695,2.68
9.460,1699,3.22
9.462,1702,3.11
9.464,1706,3.33
9.466,1709,2.97
9.468,1713,3.33
9.470,1717,3.33
9.472,1720,3.65
9.474,1724,3.75
9.476,1728,3.40
9.478,1732,3.79
9.480,1736,3.93
9.482,1740,4.15
9.484,1744,4.33
9.486,1748,4.11
9.488,1752,4.11
9.490,1756,3.72
9.492,1760,4.18
9.494,1764,4.15
9.496,1768,4.43
9.498,1772,4.50
9.500,1775,4.97
9.502,1779,5.25
9.504,1783,5.40
9.506,1787,5.36
9.508,1790,5.47
9.510,1794,5.43
9.512,1798,5.54
9.514,1801,5.32
9.516,1804,5.75
9.518,1808,6.11
9.520,1811,6.07
9.522,1814,5.68
9.524,1817,6.11
9.526,1820,6.32
9.528,1823,6.82
9.530,1825,6.57
9.532,1828,7.25
9.534,1830,7.00
9.536,1833,7.39
9.538,1835,7.07
9.540,1837,7.79
9.542,1839,7.11
9.544,1840,6.79
9.546,1842,7.68
9.548,1843,7.47
9.550,1845,7.18
9.552,1846,8.04
9.554,1847,7.93
9.556,1848,8.18
9.558,1848,7.75
9.560,1849,8.11
9.562,1849,8.72
9.564,1849,7.32
9.566,1849,8.04
9.568,1849,8.82
9.570,1849,8.36
9.572,1849,7.89
9.574,1848,8.47
9.576,1847,8.93
9.578,1846,7.75
9.580,1845,8.00
9.582,1844,9.21
9.584,1843,6.97
9.586,1841,7.47
9.588,1840,8.93
9.590,1838,7.64
9.592,1836,7.64
9.594,1834,8.39
9.596,1831,9.04
9.598,1829,7.79
9.600,1827,7.72
9.602,1824,9.04
9.604,1821,6.65
9.606,1818,7.04
9.608,1815,8.47
9.610,1812,7.93
9.612,1809,7.29
9.614,1806,7.72
9.616,1802,7.82
9.618,1799,6.43
9.620,1795,6.18
9.622,1792,7.93
9.624,1788,6.61
9.626,1784,6.29
9.628,1781,7.11
9.630,1777,6.61
9.632,1773,6.18
9.634,1769,5.93
9.636,1765,6.47
9.638,1761,5.57
9.640,1757,6.04
9.642,1753,6.00
9.644,1749,5.68
9.646,1745,5.22
9.648,1741,5.22
9.650,1737,5.50
9.652,1733,5.36
9.654,1729,5.54
9.656,1725,5.36
9.658,1721,4.68
9.660,1717,4.43
9.662,1713,4.25
9.664,1710,4.33
9.666,1706,4.22
9.668,1702,5.04
9.670,1699,4.50
9.672,1695,3.86
9.674,1692,3.72
9.676,1689,3.29
9.678,1685,3.72
9.680,1682,3.43
9.682,1679,3.50
9.684,1677,3.58
9.686,1674,3.68
9.688,1671,2.90
9.690,1669,3.25
9.692,1667,3.47
9.694,1664,3.40
9.696,1662,2.79
9.698,1660,3.43
9.700,1659,3.04
9.702,1657,2.61
9.704,1655,2.58
9.706,1654,2.68
9.708,1653,2.54
9.710,1652,2.47
9.712,1651,2.26
9.714,1651,2.51
9.716,1650,2.65
9.718,1650,2.68
9.720,1650,2.54
9.722,1650,2.54
9.724,1650,2.51
9.726,1650,2.65
9.728,1650,2.54
9.730,1651,2.29
9.732,1652,2.22
9.734,1653,2.65
9.736,1654,2.08
9.738,1655,2.11
9.740,1657,2.11
9.742,1658,2.54
9.744,1660,2.51
9.746,1662,2.61
9.748,1664,2.51
9.750,1666,2.65
9.752,1669,2.54
9.754,1671,2.86
9.756,1674,2.65
9.758,1677,2.90
9.760,1679,2.65
9.762,1682,2.54
9.764,1685,2.58
9.766,1689,2.58
9.768,1692,3.22
9.770,1695,3.33
9.772,1699,2.83
9.774,1702,2.79
9.776,1706,2.97
9.778,1710,3.15
9.780,1714,3.36
9.782,1717,3.68
9.784,1721,3.75
9.786,1725,3.65
9.788,1729,3.86
9.790,1733,3.40
9.792,1737,3.58
9.794,1741,4.08
9.796,1745,4.08
9.798,1750,4.25
9.800,1754,4.43
9.802,1758,3.93
9.804,1762,4.36
9.806,1766,4.33
9.808,1770,4.61
9.810,1774,4.68
9.812,1778,4.86
9.814,1782,5.47
9.816,1786,5.47
9.818,1790,6.18
9.820,1793,5.25
9.822,1797,5.11
9.824,1800,5.54
9.826,1804,5.79
9.828,1807,5.90
9.830,1811,5.90
9.832,1814,6.32
9.834,1817,6.15
9.836,1820,6.43
9.838,1823,6.72
9.840,1826,6.65
9.842,1828,7.22
9.844,1831,6.86
9.846,1833,6.50
9.848,1835,7.57
9.850,1837,6.75
9.852,1839,6.90
9.854,1841,7.43
9.856,1843,7.57
9.858,1844,7.86
9.860,1845,7.89
9.862,1846,8.00
9.864,1847,7.82
9.866,1848,7.36
9.868,1849,7.82
9.870,1849,8.11
9.872,1849,7.29
9.874,1849,8.36
9.876,1849,8.32
9.878,1849,7.72
9.880,1849,8.29
9.882,1848,8.72
9.884,1847,8.54
9.886,1847,7.14
9.888,1845,8.72
9.890,1844,8.54
9.892,1843,6.68
9.894,1841,8.04
9.896,1839,8.32
9.898,1838,7.68
9.900,1836,7.79
9.902,1833,9.11
9.904,1831,8.47
9.906,1829,7.11
9.908,1826,8.57
9.910,1823,9.04
9.912,1820,6.86
9.914,1817,7.75
9.916,1814,8.32
9.918,1811,7.32
9.920,1808,6.68
9.922,1804,7.43
9.924,1801,7.25
9.926,1797,6.07
9.928,1793,6.97
9.930,1790,7.72
9.932,1786,6.04
9.934,1782,7.14
9.936,1778,7.54
9.938,1774,6.32
9.940,1770,6.29
9.942,1766,6.75
9.944,1762,6.04
9.946,1758,5.72
9.948,1753,5.43
9.950,1749,5.82
9.952,1745,5.61
9.954,1741,4.72
9.956,1737,5.11
9.958,1733,5.40
9.960,1729,4.83
9.962,1724,5.47
9.964,1720,5.25
9.966,1716,5.18
9.968,1713,4.75
9.970,1709,4.58
9.972,1705,3.86
9.974,1701,4.65
9.976,1698,4.50
9.978,1694,4.15
9.980,1691,3.97
9.982,1687,4.04
9.984,1684,3.29
9.986,1681,3.83
9.988,1678,3.33
9.990,1675,3.11
9.992,1672,3.47
9.994,1670,3.36
9.996,1667,3.04
9.998,1665,3.36
10.000,1663,3.43
10.002,1661,3.33
10.004,1659,3.01
10.006,1657,2.58
10.008,1656,2.51
10.010,1654,2.22
10.012,1653,2.65
10.014,1652,2.79
10.016,1651,2.61
10.018,1651,2.15
10.020,1650,2.15
10.022,1650,2.22
10.024,1650,2.33
10.026,1650,2.83
10.028,1650,2.97
10.030,1650,2.40
10.032,1651,2.08
10.034,1651,2.47
10.036,1652,2.65
10.038,1653,2.18
10.040,1654,2.72
10.042,1656,2.33
10.044,1657,2.11
10.046,1659,2.11
10.048,1661,2.47
10.050,1663,2.47
10.052,1665,2.40
10.054,1668,2.51
10.056,1670,2.36
10.058,1673,2.47
10.060,1675,2.61
10.062,1678,3.01
10.064,1681,3.18
10.066,1685,2.65
10.068,1688,2.58
10.070,1691,2.54
10.072,1695,2.54
10.074,1698,2.61
10.076,1702,3.22
10.078,1706,3.04
10.080,1709,2.72
10.082,1713,3.22
10.084,1717,2.90
10.086,1721,3.36
10.088,1725,3.97
10.090,1730,3.97
10.092,1734,3.83
10.094,1738,3.86
10.096,1742,4.11
10.098,1746,4.00
10.100,1751,3.93
10.102,1755,3.83
10.104,1759,4.36
10.106,1763,4.40
10.108,1767,4.47
10.110,1772,4.22
10.112,1776,4.36
10.114,1780,4.83
10.116,1784,5.04
10.118,1788,5.54
10.120,1792,5.54
10.122,1795,5.54
10.124,1799,6.11
10.126,1803,5.68
10.128,1806,5.93
10.130,1810,5.82
10.132,1813,5.61
10.134,1816,5.43
10.136,1819,6.18
10.138,1822,5.97
10.140,1825,6.57
10.142,1828,6.50
10.144,1830,7.14
10.146,1833,7.29
10.148,1835,7.25
10.150,1837,6.72
10.152,1839,7.29
10.154,1841,7.18
10.156,1843,6.79
10.158,1844,7.47
10.160,1845,7.36
10.162,1847,7.18
10.164,1847,7.86
10.166,1848,8.25
10.168,1849,8.54
10.170,1849,7.57
10.172,1849,7.64
10.174,1849,8.54
10.176,1849,6.86
10.178,1849,7.79
10.180,1849,8.86
10.182,1848,8.18
10.184,1847,7.97
10.186,1846,8.72
10.188,1845,8.89
10.190,1843,7.50
10.192,1842,7.79
10.194,1840,9.07
10.196,1838,6.72
10.198,1836,7.47
10.200,1834,8.97
10.202,1832,7.82
10.204,1829,6.93
10.206,1826,7.64
10.208,1824,8.47
10.210,1821,7.25
10.212,1818,7.22
10.214,1814,9.00
10.216,1811,6.47
10.218,1808,7.18
10.220,1804,8.25
10.222,1800,7.47
10.224,1797,6.93
10.226,1793,7.36
10.228,1789,7.11
10.230,1785,6.15
10.232,1781,5.82
10.234,1777,6.86
10.236,1773,6.04
10.238,1769,5.65
10.240,1764,6.43
10.242,1760,5.90
10.244,1756,6.11
10.246,1752,5.82
10.248,1747,5.93
10.250,1743,5.57
10.252,1739,4.93
10.254,1734,5.04
10.256,1730,5.18
10.258,1726,4.93
10.260,1722,4.90
10.262,1718,4.75
10.264,1714,4.65
10.266,1710,4.47
10.268,1706,4.54
10.270,1702,3.79
10.272,1698,3.61
10.274,1695,3.93
10.276,1691,3.75
10.278,1688,3.93
10.280,1684,3.72
10.282,1681,4.08
10.284,1678,3.68
10.286,1675,3.65
10.288,1672,3.50
10.290,1670,3.15
10.292,1667,3.22
10.294,1665,2.90
10.296,1663,2.40
10.298,1660,2.65
10.300,1659,2.86
10.302,1657,2.68
10.304,1655,3.08
10.306,1654,3.18
10.308,1653,2.68
10.310,1652,2.65
10.312,1651,2.43
10.314,1650,2.51
10.316,1650,2.29
10.318,1650,2.51
10.320,1650,2.15
10.322,1650,1.97
10.324,1650,2.18
10.326,1650,2.29
10.328,1651,2.22
10.330,1652,1.97
10.332,1653,2.04
10.334,1654,2.26
10.336,1656,2.40
10.338,1657,2.51
10.340,1659,2.54
10.342,1661,2.36
10.344,1663,2.54
10.346,1665,2.26
10.348,1667,2.54
10.350,1670,2.43
10.352,1673,2.51
10.354,1676,2.40
10.356,1679,2.40
10.358,1682,2.86
10.360,1685,3.18
10.362,1688,2.83
10.364,1692,2.86
10.366,1695,3.01
10.368,1699,2.83
10.370,1703,3.04
10.372,1707,3.25
10.374,1711,3.50
10.376,1715,3.33
10.378,1719,3.33
10.380,1723,3.11
10.382,1727,3.29
10.384,1732,3.65
10.386,1736,3.72
10.388,1740,3.75
10.390,1744,3.61
10.392,1749,4.18
10.394,1753,4.58
10.396,1758,4.47
10.398,1762,4.83
10.400,1766,4.50
10.402,1770,4.58
10.404,1775,4.65
10.406,1779,4.86
10.408,1783,4.75
10.410,1787,4.40
10.412,1791,4.86
10.414,1795,4.83
10.416,1799,5.18
10.418,1803,5.68
10.420,1806,5.82
10.422,1810,6.36
10.424,1813,6.18
10.426,1817,6.75
10.428,1820,6.68
10.430,1823,6.82
10.432,1826,6.15
10.434,1828,6.72
10.436,1831,6.79
10.438,1833,6.68
10.440,1836,6.72
10.442,1838,6.93
10.444,1840,7.22
10.446,1842,7.79
10.448,1843,7.64
10.450,1845,7.89
10.452,1846,8.04
10.454,1847,7.43
10.456,1848,8.14
10.458,1849,7.36
10.460,1849,6.86
10.462,1849,7.86
10.464,1849,8.29
10.466,1849,7.82
10.468,1849,8.43
10.470,1849,8.75
10.472,1848,8.14
10.474,1847,7.11
10.476,1846,8.68
10.478,1845,8.18
10.480,1844,6.75
10.482,1842,8.39
10.484,1840,8.29
10.486,1838,7.32
10.488,1836,8.36
10.490,1834,8.75
10.492,1831,8.39
10.494,1829,7.04
10.496,1826,8.43
10.498,1823,8.36
10.500,1820,6.68
10.502,1817,7.82
10.504,1814,7.72
10.506,1810,6.40
10.508,1807,7.29
10.510,1803,7.97
10.512,1799,7.32
10.514,1795,5.93
10.516,1791,7.25
10.518,1787,7.36
10.520,1783,5.57
10.522,1779,6.72
10.524,1775,7.43
10.526,1771,6.04
10.528,1766,5.54
10.530,1762,5.90
10.532,1758,5.75
10.534,1753,5.11
10.536,1749,5.40
10.538,1744,6.04
10.540,1740,5.25
10.542,1736,4.83
10.544,1731,4.97
10.546,1727,5.15
10.548,1723,5.11
10.550,1718,5.25
10.552,1714,4.68
10.554,1710,4.54
10.556,1706,4.47
10.558,1702,4.18
10.560,1698,4.15
10.562,1695,3.86
10.564,1691,4.04
10.566,1687,3.50
10.568,1684,3.83
10.570,1681,3.58
10.572,1678,3.50
10.574,1675,3.72
10.576,1672,3.58
10.578,1669,2.79
10.580,1666,3.43
10.582,1664,3.22
10.584,1662,3.01
10.586,1660,3.47
10.588,1658,3.04
10.590,1656,2.97
10.592,1655,2.79
10.594,1653,2.65
10.596,1652,2.47
10.598,1651,2.43
10.600,1651,2.36
10.602,1650,2.36
10.604,1650,2.40
10.606,1650,2.01
10.608,1650,2.43
10.610,1650,2.15
10.612,1650,2.26
10.614,1651,2.43
10.616,1652,2.18
10.618,1653,2.47
10.620,1654,2.58
10.622,1655,2.68
10.624,1657,2.33
10.626,1659,2.54
10.628,1661,2.47
10.630,1663,2.22
10.632,1665,2.40
10.634,1668,2.47
10.636,1670,2.58
10.638,1673,2.43
10.640,1676,2.33
10.642,1679,2.47
10.644,1682,2.43
10.646,1686,2.65
10.648,1689,2.86
10.650,1693,3.11
10.652,1696,3.18
10.654,1700,2.58
10.656,1704,2.58
10.658,1708,2.93
10.660,1712,2.93
10.662,1716,2.90
10.664,1721,3.43
10.666,1725,3.18
10.668,1729,3.75
10.670,1734,3.72
10.672,1738,4.08
10.674,1743,3.90
10.676,1747,4.15
10.678,1752,4.47
10.680,1756,4.04
10.682,1760,3.72
10.684,1765,3.97
10.686,1769,3.93
10.688,1774,3.97
10.690,1778,4.68
10.692,1782,5.11
10.694,1786,5.04
10.696,1791,5.07
10.698,1795,5.18
10.700,1799,5.57
10.702,1802,5.82
10.704,1806,5.54
10.706,1810,6.36
10.708,1813,6.43
10.710,1817,6.15
10.712,1820,6.11
10.714,1823,6.29
10.716,1826,6.36
10.718,1829,6.29
10.720,1832,6.40
10.722,1834,7.04
10.724,1836,7.04
10.726,1838,7.25
10.728,1840,7.04
10.730,1842,7.57
10.732,1844,7.61
10.734,1845,7.64
10.736,1846,7.57
10.738,1847,8.22
10.740,1848,7.36
10.742,1849,7.11
10.744,1849,8.18
10.746,1849,8.00
10.748,1849,7.64
10.750,1849,8.25
10.752,1849,8.89
10.754,1848,7.89
10.756,1847,7.39
10.758,1846,8.79
10.760,1845,7.18
10.762,1844,7.61
10.764,1842,8.50
10.766,1841,8.22
10.768,1839,7.82
10.770,1836,8.79
10.772,1834,8.97
10.774,1832,7.68
10.776,1829,7.32
10.778,1826,8.89
10.780,1823,6.75
10.782,1820,7.04
10.784,1817,8.14
10.786,1813,7.57
10.788,1810,6.68
10.790,1806,7.61
10.792,1802,7.75
10.794,1799,6.90
10.796,1795,6.72
10.798,1790,8.00
10.800,1786,6.61
10.802,1782,6.29
10.804,1778,7.00
10.806,1773,6.47
10.808,1769,5.90
10.810,1765,5.93
10.812,1760,6.00
10.814,1756,5.36
10.816,1751,4.90
10.818,1746,5.90
10.820,1742,5.54
10.822,1737,5.22
10.824,1733,5.40
10.826,1728,5.86
10.828,1724,4.83
10.830,1720,4.90
10.832,1715,4.86
10.834,1711,4.54
10.836,1707,4.04
10.838,1703,4.25
10.840,1699,3.93
10.842,1695,3.68
10.844,1691,4.18
10.846,1688,4.00
10.848,1684,3.75
10.850,1681,3.61
10.852,1678,3.65
10.854,1675,3.75
10.856,1672,3.61
10.858,1669,3.11
10.860,1666,3.29
10.862,1664,3.29
10.864,1662,2.86
10.866,1659,2.68
10.868,1658,3.08
10.870,1656,2.61
10.872,1654,2.83
10.874,1653,2.79
10.876,1652,2.47
10.878,1651,2.33
10.880,1650,2.18
10.882,1650,2.51
10.884,1650,2.47
10.886,1650,2.08
10.888,1650,2.83
10.890,1650,2.36
10.892,1651,2.22
10.894,1651,2.65
10.896,1652,2.61
10.898,1653,2.47
10.900,1655,2.26
10.902,1656,2.01
10.904,1658,2.22
10.906,1660,2.29
10.908,1662,2.61
10.910,1664,2.26
10.912,1667,2.40
10.914,1670,1.86
10.916,1672,1.97
10.918,1675,2.68
10.920,1679,2.76
10.922,1682,2.93
10.924,1685,2.97
10.926,1689,3.08
10.928,1693,2.76
10.930,1696,2.86
10.932,1700,3.15
10.934,1704,2.76
10.936,1708,2.93
10.938,1713,2.93
10.940,1717,2.90
10.942,1721,3.33
10.944,1726,3.25
10.946,1730,3.68
10.948,1735,3.58
10.950,1739,3.75
10.952,1744,4.25
10.954,1748,3.72
10.956,1753,4.04
10.958,1758,4.47
10.960,1762,4.33
10.962,1767,4.36
10.964,1771,4.43
10.966,1776,4.54
10.968,1780,4.75
10.970,1784,4.61
10.972,1789,5.11
10.974,1793,5.15
10.976,1797,5.18
10.978,1801,5.68
10.980,1805,6.15
10.982,1809,5.75
10.984,1812,5.75
10.986,1816,6.36
10.988,1819,6.43
10.990,1822,6.43
10.992,1825,5.75
10.994,1828,6.43
10.996,1831,7.07
10.998,1834,6.40
